,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DROPOUT_P1,param_DROPOUT_P2,param_batch_size,param_decay,param_lr,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
12,2.3582321405410767,0.037389159202575684,0.8337634801864624,0.0797659158706665,0.2,0.2,128,1e-06,3.829395180570234e-05,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 3.829395180570234e-05}",-22.517528165473365,-18.23561003996999,-20.376569102721678,2.140959062751687,37,-22.369052283140608,-18.28041756721522,-20.324734925177914,2.0443173579626936
13,2.754138946533203,0.13912248611450195,0.8702049255371094,0.0005664825439453125,0.2,0.2,128,1e-06,4.707743822750339e-05,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 4.707743822750339e-05}",-10.536050243631403,-9.54218245583778,-10.03911634973459,0.4969338938968111,18,-10.415962286601628,-9.601426391994773,-10.0086943392982,0.40726794730342775
14,2.9885573387145996,0.2578258514404297,1.0221315622329712,0.09458005428314209,0.2,0.2,128,1e-06,5.7875593548283796e-05,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 5.7875593548283796e-05}",-6.887926800716251,-15.922175119495778,-11.405050960106015,4.5171241593897635,19,-6.9684415975451985,-15.978549250447886,-11.473495423996543,4.505053826451344
15,2.8572869300842285,0.02005290985107422,0.9519519805908203,0.002526521682739258,0.2,0.2,128,1e-06,7.115052251524741e-05,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 7.115052251524741e-05}",-22.952374820251073,-3.3090467461466955,-13.130710783198884,9.821664037052189,22,-22.900074384940485,-3.2774679695406763,-13.08877117724058,9.811303207699904
16,2.8968346118927,0.03146195411682129,0.9883575439453125,0.014960765838623047,0.2,0.2,128,1e-06,8.747032287399921e-05,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 8.747032287399921e-05}",-6.0327105834107035,-3.2824922965593135,-4.657601439985008,1.375109143425695,13,-6.027371314355579,-3.2674505304038695,-4.647410922379724,1.379960391975855
17,3.1366206407546997,0.05682480335235596,1.0297560691833496,0.011464834213256836,0.2,0.2,128,1e-06,0.0001075333969900511,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0001075333969900511}",-4.542088487524359,-22.05338771836103,-13.297738102942695,8.755649615418335,23,-4.50057283759814,-22.13710582932257,-13.318839333460357,8.818266495862215
18,3.0693119764328003,0.0034769773483276367,1.0666497945785522,0.013464093208312988,0.2,0.2,128,1e-06,0.00013219833982866451,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.00013219833982866451}",-2.879929923292243,-2.6882236309179444,-2.7840767771050934,0.09585314618714925,12,-2.859655926539251,-2.695388627700546,-2.777522277119899,0.08213364941935253
19,3.1630568504333496,0.024453163146972656,1.1175117492675781,0.012465953826904297,0.2,0.2,128,1e-06,0.0001625206823427324,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0001625206823427324}",-2.44799719480968,-2.7823500312426703,-2.615173613026175,0.1671764182164952,10,-2.4441595752826486,-2.765022299831889,-2.604590937557269,0.1604313622746203
20,3.320119619369507,0.06386423110961914,1.2122581005096436,0.010472536087036133,0.2,0.2,128,1e-06,0.00019979806269412935,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.00019979806269412935}",-3.8992876710592737,-21.14557816697179,-12.522432919015532,8.62314524795626,20,-3.8864160460179686,-21.12881747633201,-12.50761676117499,8.62120071515702
21,3.579926371574402,0.1690465211868286,1.2362163066864014,0.0014755725860595703,0.2,0.2,128,1e-06,0.0002456257584012805,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0002456257584012805}",-3.1869439949044156,-15.56001335742818,-9.373478676166298,6.1865346812618816,17,-3.167529851158978,-15.573450213063683,-9.37049003211133,6.202960180952353
22,3.5285810232162476,0.023920416831970215,1.3309240341186523,0.07332086563110352,0.2,0.2,128,1e-06,0.0003019649558993297,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0003019649558993297}",-2.434776641271852,-26.30681943131122,-14.370798036291536,11.936021395019683,26,-2.4361376758118714,-26.31039898889953,-14.3732683323557,11.937130656543829
23,3.6816705465316772,0.08525431156158447,1.3603625297546387,0.0049877166748046875,0.2,0.2,128,1e-06,0.00037122667909412826,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.00037122667909412826}",-28.06193039634011,-2.266044901883768,-15.16398764911194,12.89794274722817,28,-28.122849337624423,-2.2530872147655407,-15.187968276194981,12.934881061429442
24,8.068964719772339,4.283037424087524,1.3758115768432617,0.013456344604492188,0.2,0.2,128,1e-06,0.0004563749686145648,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0004563749686145648}",-2.306174870774683,-2.24829011639301,-2.2772324935838464,0.028942377190836588,9,-2.2983718172972756,-2.2415690005370705,-2.269970408917173,0.028401408380102522
25,3.936471939086914,0.07483625411987305,1.4566198587417603,0.00047957897186279297,0.2,0.2,128,1e-06,0.0005610537272972608,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0005610537272972608}",-2.198256894311487,-25.17727155386923,-13.687764224090358,11.48950732977887,25,-2.1897578038033196,-25.218004122496044,-13.703880963149683,11.514123159346363
26,4.056152582168579,0.0039825439453125,1.5169597864151,0.014945387840270996,0.2,0.2,128,1e-06,0.0006897426602290287,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0006897426602290287}",-2.2808612443012453,-3.1163815230315737,-2.6986213836664095,0.4177601393651642,11,-2.267938154685247,-3.114589165771086,-2.6912636602281665,0.4233255055429195
27,4.294550776481628,0.15159380435943604,1.5682874917984009,0.04037463665008545,0.2,0.2,128,1e-06,0.0008479489827678391,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0008479489827678391}",-2.198778105154735,-2.1777930019325225,-2.1882855535436287,0.010492551611106293,3,-2.182908655807616,-2.1723158653757384,-2.177612260591677,0.005296395215938832
28,4.347895503044128,0.0024706125259399414,1.619667887687683,0.00998389720916748,0.2,0.2,128,1e-06,0.0010424431006460636,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0010424431006460636}",-2.2040835092082687,-2.2489834228256442,-2.2265334660169565,0.022449956808687777,4,-2.2061206837137184,-2.242693298315533,-2.224406991014626,0.018286307300907412
29,4.479540586471558,0.14309191703796387,1.6780312061309814,0.028448104858398438,0.2,0.2,128,1e-06,0.0012815483480355864,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0012815483480355864}",-2.2585688457035347,-2.2477639589937715,-2.2531664023486533,0.005402443354881603,8,-2.2513635952941975,-2.237012885435663,-2.24418824036493,0.007175354929267241
30,4.657045841217041,0.04438138008117676,1.7997268438339233,0.000538945198059082,0.2,0.2,128,1e-06,0.0015754971828533066,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0015754971828533066}",-2.1513082595542583,-2.15304380313969,-2.152176031346974,0.0008677717927159101,2,-2.1325729332138144,-2.1370334860797815,-2.134803209646798,0.002230276432983569
31,4.736850142478943,0.013482451438903809,1.8410934209823608,0.03389132022857666,0.2,0.2,128,1e-06,0.0019368690826089548,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0019368690826089548}",-12.82861032794418,-2.1528963025779073,-7.490753315261044,5.337857012683136,14,-12.805877416407714,-2.138236881218497,-7.472057148813105,5.333820267594609
32,4.926326632499695,0.1740347146987915,1.8899623155593872,0.020960688591003418,0.2,0.2,128,1e-06,0.0023811288804543333,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0023811288804543333}",-2.191613843455882,-2.0127150714485222,-2.102164457452202,0.0894493860036798,1,-2.1605963695804036,-1.9956772779950813,-2.0781368237877427,0.08245954579266113
33,4.961266040802002,0.018450260162353516,1.8924378156661987,0.015458464622497559,0.2,0.2,128,1e-06,0.002927288579410098,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.002927288579410098}",-2.31554690914225,-28.145849726221584,-15.230698317681917,12.915151408539668,31,-2.322241299169623,-28.075131510829067,-15.198686404999345,12.876445105829722
34,5.325275421142578,0.14911866188049316,2.043022632598877,0.0334315299987793,0.2,0.2,128,1e-06,0.0035987209669683146,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0035987209669683146}",-2.2385812940296175,-2.217702487806011,-2.2281418909178146,0.010439403111803136,5,-2.239114650913903,-2.2168316167288307,-2.227973133821367,0.01114151709253619
35,5.2594757080078125,0.006476402282714844,2.026574730873108,0.015951037406921387,0.2,0.2,128,1e-06,0.004424159848533679,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.004424159848533679}",-2.2413166407968643,-28.145849726221584,-15.193583183509224,12.95226654271236,30,-2.2407410779905357,-28.075131510829067,-15.1579362944098,12.917195216419266
36,5.550656795501709,0.03341102600097656,2.1697309017181396,0.03341078758239746,0.2,0.2,128,1e-06,0.005438929704479614,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.005438929704479614}",-32.082497049738336,-31.27630939426365,-31.679403222000992,0.4030938277373437,50,-32.04006612050283,-31.248022108106642,-31.644044114304734,0.396022006198093
37,5.5078113079071045,0.03939032554626465,2.1562142372131348,0.005002498626708984,0.2,0.2,128,1e-06,0.0066864573937298315,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.0066864573937298315}",-28.075131510829067,-2.2411540818286015,-15.158142796328834,12.916988714500231,27,-28.145849726221584,-2.24047414839284,-15.193161937307213,12.952687788914373
38,5.809984922409058,0.07631826400756836,2.251972198486328,0.0059893131256103516,0.2,0.2,128,1e-06,0.008220130596896908,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.008220130596896908}",-2.240137578000666,-2.239634565828018,-2.239886071914342,0.00025150608632396043,6,-2.2404983286775595,-2.2388343333978327,-2.239666331037696,0.0008319976398634132
39,5.8947718143463135,0.10422372817993164,2.3357348442077637,0.005967617034912109,0.2,0.2,128,1e-06,0.010105582530654347,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.010105582530654347}",-28.075131510829067,-28.145849726221584,-28.110490618525326,0.03535910769625872,42,-28.145849726221584,-28.075131510829067,-28.110490618525326,0.03535910769625872
40,6.053346395492554,0.04238438606262207,2.394102931022644,0.020441174507141113,0.2,0.2,128,1e-06,0.012423500707205003,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.012423500707205003}",-28.075131510829067,-29.357488483280033,-28.716309997054548,0.641178486225483,43,-28.145849726221584,-29.517783104836404,-28.831816415528994,0.6859666893074099
41,6.185476183891296,0.10171043872833252,2.4240336418151855,0.0424046516418457,0.2,0.2,128,1e-06,0.015273079939106635,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.015273079939106635}",-2.239363863043143,-28.145849726221584,-15.192606794632363,12.95324293158922,29,-2.239557124049879,-28.075131510829067,-15.157344317439472,12.917787193389593
42,6.380977988243103,0.12666809558868408,2.473878026008606,0.01545107364654541,0.2,0.2,128,1e-06,0.018776267360057237,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.018776267360057237}",-2.2405618011804997,-31.941060618953305,-17.090811210066903,14.850249408886404,34,-2.241011684607392,-31.95048971433897,-17.095750699473182,14.85473901486579
43,6.954957008361816,0.23988032341003418,2.635456085205078,0.0872657299041748,0.2,0.2,128,1e-06,0.023082981126397,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.023082981126397}",-28.075131510829067,-31.27630939426365,-29.675720452546358,1.600588941717291,45,-28.145849726221584,-31.248022108106642,-29.69693591716411,1.551086190942529
44,6.616306662559509,0.0897601842880249,2.721738338470459,0.017969369888305664,0.2,0.2,128,1e-06,0.02837752613254093,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.02837752613254093}",-28.075131510829067,-31.05472565270043,-29.564928581764747,1.4897970709356816,44,-28.145849726221584,-31.026438366543424,-29.586144046382504,1.4402943201609197
45,6.918538331985474,0.1147010326385498,2.811475396156311,0.08278763294219971,0.2,0.2,128,1e-06,0.034886481299512266,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.034886481299512266}",-31.248022108106642,-2.241918423805216,-16.744970265955928,14.503051842150713,33,-31.27630939426365,-2.241093280339482,-16.758701337301567,14.517608056962084
46,7.01827609539032,0.051849961280822754,2.848880887031555,0.08228099346160889,0.2,0.2,128,1e-06,0.042888395971401844,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.042888395971401844}",-30.56441269264565,-32.228648028216206,-31.396530360430926,0.8321176677852778,48,-30.644560003423834,-32.252220766680374,-31.448390385052104,0.8038303816282699
47,7.206228017807007,0.15409016609191895,2.9136924743652344,0.0284421443939209,0.2,0.2,128,1e-06,0.052725710374966296,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.052725710374966296}",-2.2401454551051363,-2.2406303795217783,-2.2403879173134573,0.00024246220832102594,7,-2.240650322962549,-2.239442494863895,-2.240046408913222,0.0006039140493270256
48,7.593226790428162,0.22888720035552979,2.955098032951355,0.030918002128601074,0.2,0.2,128,1e-06,0.06481941027588298,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.06481941027588298}",-32.082497049738336,-30.644560003423834,-31.363528526581085,0.7189685231572511,47,-32.04006612050283,-30.56441269264565,-31.302239406574238,0.7378267139285892
49,8.698068261146545,0.11896932125091553,3.253261923789978,0.08377182483673096,0.2,0.2,128,1e-06,0.07968704297454292,"{'DROPOUT_P1': 0.2, 'DROPOUT_P2': 0.2, 'batch_size': 128, 'decay': 1e-06, 'lr': 0.07968704297454292}",-30.56441269264565,-29.357488483280033,-29.96095058796284,0.6034621046828086,46,-30.644560003423834,-29.517783104836404,-30.08117155413012,0.5633884492937149
